BASE,TYPE,NAME,1,2,3,4,5,6,7,8,9,10,11,12,13,ItemClass
STAFF,PREFIX,#% increased Fire Damage,81,70,60,46,33,16,8,2,,,,,,Staff
STAFF,PREFIX,#% increased Lightning Damage,81,70,60,46,33,16,8,2,,,,,,Staff
STAFF,PREFIX,#% increased Spell Damage,80,70,60,46,33,16,8,1,,,,,,Staff
STAFF,PREFIX,"#% increased Spell Damage, # to maximum Mana",79,63,48,38,23,11,2,,,,,,,Staff
STAFF,PREFIX,#% increased Spell Physical Damage,81,70,60,46,33,16,8,2,,,,,,Staff
STAFF,PREFIX,# to maximum Mana,70,65,60,54,46,38,33,25,16,6,1,,,Staff
STAFF,PREFIX,Gain #% of Damage as Extra Cold Damage,80,60,46,33,16,5,,,,,,,,Staff
STAFF,PREFIX,Gain #% of Damage as Extra Fire Damage,80,60,46,33,16,5,,,,,,,,Staff
STAFF,PREFIX,Gain #% of Damage as Extra Lightning Damage,80,60,46,33,16,5,,,,,,,,Staff
STAFF,SUFFIX,#% increased Cast Speed,80,70,60,45,30,15,1,,,,,,,Staff
STAFF,SUFFIX,#% increased Flammability Magnitude,75,60,45,30,15,,,,,,,,,Staff
STAFF,SUFFIX,#% increased chance to Shock,75,60,45,30,15,,,,,,,,,Staff
STAFF,SUFFIX,#% increased Critical Hit Chance for Spells,76,59,41,28,21,11,,,,,,,,Staff
STAFF,SUFFIX,#% increased Critical Spell Damage Bonus,73,59,44,30,21,8,,,,,,,,Staff
STAFF,SUFFIX,#% increased Freeze Buildup,75,60,45,30,15,,,,,,,,,Staff
STAFF,SUFFIX,"#% increased Mana Regeneration Rate, #% increased Light Radius",30,15,8,,,,,,,,,,,Staff
STAFF,SUFFIX,#% increased Mana Regeneration Rate,79,55,42,29,18,1,,,,,,,,Staff
STAFF,SUFFIX,#% reduced Attribute Requirements,60,52,40,32,24,,,,,,,,,Staff
STAFF,SUFFIX,# to Intelligence,74,66,55,44,33,22,11,1,,,,,,Staff
STAFF,SUFFIX,# to Level of all Chaos Spell Skills,81,55,36,18,2,,,,,,,,,Staff
STAFF,SUFFIX,# to Level of all Cold Spell Skills,81,55,36,18,2,,,,,,,,,Staff
STAFF,SUFFIX,# to Level of all Fire Spell Skills,81,55,36,18,2,,,,,,,,,Staff
STAFF,SUFFIX,# to Level of all Lightning Spell Skills,81,55,36,18,2,,,,,,,,,Staff
STAFF,SUFFIX,# to Level of all Physical Spell Skills,81,55,36,18,2,,,,,,,,,Staff
STAFF,SUFFIX,# to Level of all Spell Skills,78,55,25,5,,,,,,,,,,Staff
STAFF,SUFFIX,Gain # Life per Enemy Killed,77,66,55,44,33,22,11,1,,,,,,Staff
STAFF,SUFFIX,Gain # Mana per Enemy Killed,78,67,56,45,34,23,12,1,,,,,,Staff
FIRE STAFF,PREFIX,#% increased Fire Damage,81,70,60,46,33,16,8,2,,,,,,Staff
FIRE STAFF,PREFIX,#% increased Spell Damage,80,70,60,46,33,16,8,1,,,,,,Staff
FIRE STAFF,PREFIX,"#% increased Spell Damage, # to maximum Mana",79,63,48,38,23,11,2,,,,,,,Staff
FIRE STAFF,PREFIX,# to maximum Mana,70,65,60,54,46,38,33,25,16,6,1,,,Staff
FIRE STAFF,PREFIX,Gain #% of Damage as Extra Cold Damage,80,60,46,33,16,5,,,,,,,,Staff
FIRE STAFF,PREFIX,Gain #% of Damage as Extra Fire Damage,80,60,46,33,16,5,,,,,,,,Staff
FIRE STAFF,PREFIX,Gain #% of Damage as Extra Lightning Damage,80,60,46,33,16,5,,,,,,,,Staff
FIRE STAFF,SUFFIX,#% increased Cast Speed,80,70,60,45,30,15,1,,,,,,,Staff
FIRE STAFF,SUFFIX,#% increased Flammability Magnitude,75,60,45,30,15,,,,,,,,,Staff
FIRE STAFF,SUFFIX,#% increased Critical Hit Chance for Spells,76,59,41,28,21,11,,,,,,,,Staff
FIRE STAFF,SUFFIX,#% increased Critical Spell Damage Bonus,73,59,44,30,21,8,,,,,,,,Staff
FIRE STAFF,SUFFIX,"#% increased Mana Regeneration Rate, #% increased Light Radius",30,15,8,,,,,,,,,,,Staff
FIRE STAFF,SUFFIX,#% increased Mana Regeneration Rate,79,55,42,29,18,1,,,,,,,,Staff
FIRE STAFF,SUFFIX,#% reduced Attribute Requirements,60,52,40,32,24,,,,,,,,,Staff
FIRE STAFF,SUFFIX,# to Intelligence,74,66,55,44,33,22,11,1,,,,,,Staff
FIRE STAFF,SUFFIX,# to Level of all Fire Spell Skills,81,55,36,18,2,,,,,,,,,Staff
FIRE STAFF,SUFFIX,# to Level of all Spell Skills,78,55,25,5,,,,,,,,,,Staff
FIRE STAFF,SUFFIX,Gain # Life per Enemy Killed,77,66,55,44,33,22,11,1,,,,,,Staff
FIRE STAFF,SUFFIX,Gain # Mana per Enemy Killed,78,67,56,45,34,23,12,1,,,,,,Staff
ICE STAFF,PREFIX,#% increased Cold Damage,81,70,60,46,33,16,8,2,,,,,,Staff
ICE STAFF,PREFIX,#% increased Spell Damage,80,70,60,46,33,16,8,1,,,,,,Staff
ICE STAFF,PREFIX,"#% increased Spell Damage, # to maximum Mana",79,63,48,38,23,11,2,,,,,,,Staff
ICE STAFF,PREFIX,# to maximum Mana,70,65,60,54,46,38,33,25,16,6,1,,,Staff
ICE STAFF,PREFIX,Gain #% of Damage as Extra Cold Damage,80,60,46,33,16,5,,,,,,,,Staff
ICE STAFF,PREFIX,Gain #% of Damage as Extra Fire Damage,80,60,46,33,16,5,,,,,,,,Staff
ICE STAFF,PREFIX,Gain #% of Damage as Extra Lightning Damage,80,60,46,33,16,5,,,,,,,,Staff
ICE STAFF,SUFFIX,#% increased Cast Speed,80,70,60,45,30,15,1,,,,,,,Staff
ICE STAFF,SUFFIX,#% increased Freeze Buildup,75,60,45,30,15,,,,,,,,,Staff
ICE STAFF,SUFFIX,#% increased Critical Hit Chance for Spells,76,59,41,28,21,11,,,,,,,,Staff
ICE STAFF,SUFFIX,#% increased Critical Spell Damage Bonus,73,59,44,30,21,8,,,,,,,,Staff
ICE STAFF,SUFFIX,"#% increased Mana Regeneration Rate, #% increased Light Radius",30,15,8,,,,,,,,,,,Staff
ICE STAFF,SUFFIX,#% increased Mana Regeneration Rate,79,55,42,29,18,1,,,,,,,,Staff
ICE STAFF,SUFFIX,#% reduced Attribute Requirements,60,52,40,32,24,,,,,,,,,Staff
ICE STAFF,SUFFIX,# to Intelligence,74,66,55,44,33,22,11,1,,,,,,Staff
ICE STAFF,SUFFIX,# to Level of all Cold Spell Skills,81,55,36,18,2,,,,,,,,,Staff
ICE STAFF,SUFFIX,# to Level of all Spell Skills,78,55,25,5,,,,,,,,,,Staff
ICE STAFF,SUFFIX,Gain # Life per Enemy Killed,77,66,55,44,33,22,11,1,,,,,,Staff
ICE STAFF,SUFFIX,Gain # Mana per Enemy Killed,78,67,56,45,34,23,12,1,,,,,,Staff
LIGHTNING STAFF,PREFIX,#% increased Lightning Damage,81,70,60,46,33,16,8,2,,,,,,Staff
LIGHTNING STAFF,PREFIX,#% increased Spell Damage,80,70,60,46,33,16,8,1,,,,,,Staff
LIGHTNING STAFF,PREFIX,"#% increased Spell Damage, # to maximum Mana",79,63,48,38,23,11,2,,,,,,,Staff
LIGHTNING STAFF,PREFIX,# to maximum Mana,70,65,60,54,46,38,33,25,16,6,1,,,Staff
LIGHTNING STAFF,PREFIX,Gain #% of Damage as Extra Cold Damage,80,60,46,33,16,5,,,,,,,,Staff
LIGHTNING STAFF,PREFIX,Gain #% of Damage as Extra Fire Damage,80,60,46,33,16,5,,,,,,,,Staff
LIGHTNING STAFF,PREFIX,Gain #% of Damage as Extra Lightning Damage,80,60,46,33,16,5,,,,,,,,Staff
LIGHTNING STAFF,SUFFIX,#% increased Cast Speed,80,70,60,45,30,15,1,,,,,,,Staff
LIGHTNING STAFF,SUFFIX,#% increased chance to Shock,75,60,45,30,15,,,,,,,,,Staff
LIGHTNING STAFF,SUFFIX,#% increased Critical Hit Chance for Spells,76,59,41,28,21,11,,,,,,,,Staff
LIGHTNING STAFF,SUFFIX,#% increased Critical Spell Damage Bonus,73,59,44,30,21,8,,,,,,,,Staff
LIGHTNING STAFF,SUFFIX,"#% increased Mana Regeneration Rate, #% increased Light Radius",30,15,8,,,,,,,,,,,Staff
LIGHTNING STAFF,SUFFIX,#% increased Mana Regeneration Rate,79,55,42,29,18,1,,,,,,,,Staff
LIGHTNING STAFF,SUFFIX,#% reduced Attribute Requirements,60,52,40,32,24,,,,,,,,,Staff
LIGHTNING STAFF,SUFFIX,# to Intelligence,74,66,55,44,33,22,11,1,,,,,,Staff
LIGHTNING STAFF,SUFFIX,# to Level of all Lightning Spell Skills,81,55,36,18,2,,,,,,,,,Staff
LIGHTNING STAFF,SUFFIX,# to Level of all Spell Skills,78,55,25,5,,,,,,,,,,Staff
LIGHTNING STAFF,SUFFIX,Gain # Life per Enemy Killed,77,66,55,44,33,22,11,1,,,,,,Staff
LIGHTNING STAFF,SUFFIX,Gain # Mana per Enemy Killed,78,67,56,45,34,23,12,1,,,,,,Staff
PHYSICAL STAFF,PREFIX,#% increased Spell Physical Damage,81,70,60,46,33,16,8,2,,,,,,Staff
PHYSICAL STAFF,PREFIX,#% increased Spell Damage,80,70,60,46,33,16,8,1,,,,,,Staff
PHYSICAL STAFF,PREFIX,"#% increased Spell Damage, # to maximum Mana",79,63,48,38,23,11,2,,,,,,,Staff
PHYSICAL STAFF,PREFIX,# to maximum Mana,70,65,60,54,46,38,33,25,16,6,1,,,Staff
PHYSICAL STAFF,PREFIX,Gain #% of Damage as Extra Cold Damage,80,60,46,33,16,5,,,,,,,,Staff
PHYSICAL STAFF,PREFIX,Gain #% of Damage as Extra Fire Damage,80,60,46,33,16,5,,,,,,,,Staff
PHYSICAL STAFF,PREFIX,Gain #% of Damage as Extra Lightning Damage,80,60,46,33,16,5,,,,,,,,Staff
PHYSICAL STAFF,SUFFIX,#% increased Cast Speed,80,70,60,45,30,15,1,,,,,,,Staff
PHYSICAL STAFF,SUFFIX,#% increased Critical Hit Chance for Spells,76,59,41,28,21,11,,,,,,,,Staff
PHYSICAL STAFF,SUFFIX,#% increased Critical Spell Damage Bonus,73,59,44,30,21,8,,,,,,,,Staff
PHYSICAL STAFF,SUFFIX,"#% increased Mana Regeneration Rate, #% increased Light Radius",30,15,8,,,,,,,,,,,Staff
PHYSICAL STAFF,SUFFIX,#% increased Mana Regeneration Rate,79,55,42,29,18,1,,,,,,,,Staff
PHYSICAL STAFF,SUFFIX,#% reduced Attribute Requirements,60,52,40,32,24,,,,,,,,,Staff
PHYSICAL STAFF,SUFFIX,# to Intelligence,74,66,55,44,33,22,11,1,,,,,,Staff
PHYSICAL STAFF,SUFFIX,# to Level of all Physical Spell Skills,81,55,36,18,2,,,,,,,,,Staff
PHYSICAL STAFF,SUFFIX,# to Level of all Spell Skills,78,55,25,5,,,,,,,,,,Staff
PHYSICAL STAFF,SUFFIX,Gain # Life per Enemy Killed,77,66,55,44,33,22,11,1,,,,,,Staff
PHYSICAL STAFF,SUFFIX,Gain # Mana per Enemy Killed,78,67,56,45,34,23,12,1,,,,,,Staff
CHAOS STAFF,PREFIX,#% increased Chaos Damage,81,70,60,46,33,16,8,2,,,,,,Staff
CHAOS STAFF,PREFIX,#% increased Spell Damage,80,70,60,46,33,16,8,1,,,,,,Staff
CHAOS STAFF,PREFIX,"#% increased Spell Damage, # to maximum Mana",79,63,48,38,23,11,2,,,,,,,Staff
CHAOS STAFF,PREFIX,# to maximum Mana,70,65,60,54,46,38,33,25,16,6,1,,,Staff
CHAOS STAFF,PREFIX,Gain #% of Damage as Extra Cold Damage,80,60,46,33,16,5,,,,,,,,Staff
CHAOS STAFF,PREFIX,Gain #% of Damage as Extra Fire Damage,80,60,46,33,16,5,,,,,,,,Staff
CHAOS STAFF,PREFIX,Gain #% of Damage as Extra Lightning Damage,80,60,46,33,16,5,,,,,,,,Staff
CHAOS STAFF,SUFFIX,#% increased Cast Speed,80,70,60,45,30,15,1,,,,,,,Staff
CHAOS STAFF,SUFFIX,#% increased Critical Hit Chance for Spells,76,59,41,28,21,11,,,,,,,,Staff
CHAOS STAFF,SUFFIX,#% increased Critical Spell Damage Bonus,73,59,44,30,21,8,,,,,,,,Staff
CHAOS STAFF,SUFFIX,"#% increased Mana Regeneration Rate, #% increased Light Radius",30,15,8,,,,,,,,,,,Staff
CHAOS STAFF,SUFFIX,#% increased Mana Regeneration Rate,79,55,42,29,18,1,,,,,,,,Staff
CHAOS STAFF,SUFFIX,#% reduced Attribute Requirements,60,52,40,32,24,,,,,,,,,Staff
CHAOS STAFF,SUFFIX,# to Intelligence,74,66,55,44,33,22,11,1,,,,,,Staff
CHAOS STAFF,SUFFIX,# to Level of all Chaos Spell Skills,81,55,36,18,2,,,,,,,,,Staff
CHAOS STAFF,SUFFIX,# to Level of all Spell Skills,78,55,25,5,,,,,,,,,,Staff
CHAOS STAFF,SUFFIX,Gain # Life per Enemy Killed,77,66,55,44,33,22,11,1,,,,,,Staff
CHAOS STAFF,SUFFIX,Gain # Mana per Enemy Killed,78,67,56,45,34,23,12,1,,,,,,Staff
FOCUS,PREFIX,#% increased Chaos Damage,60,46,33,16,8,2,,,,,,,,Focus
FOCUS,PREFIX,#% increased Cold Damage,60,46,33,16,8,2,,,,,,,,Focus
FOCUS,PREFIX,#% increased Energy Shield,65,60,54,46,33,16,2,,,,,,,Focus
FOCUS,PREFIX,"#% increased Energy Shield, # to maximum Mana",78,60,46,33,16,8,,,,,,,,Focus
FOCUS,PREFIX,#% increased Fire Damage,60,46,33,16,8,2,,,,,,,,Focus
FOCUS,PREFIX,#% increased Lightning Damage,60,46,33,16,8,2,,,,,,,,Focus
FOCUS,PREFIX,#% increased Spell Damage,60,46,33,16,8,1,,,,,,,,Focus
FOCUS,PREFIX,#% increased Spell Physical Damage,60,46,33,16,8,2,,,,,,,,Focus
FOCUS,PREFIX,# to maximum Energy Shield,70,65,60,54,46,33,25,16,8,1,,,,Focus
FOCUS,PREFIX,# to maximum Mana,70,65,60,54,46,38,33,25,16,6,1,,,Focus
FOCUS,SUFFIX,#% increased Cast Speed,70,60,45,30,15,1,,,,,,,,Focus
FOCUS,SUFFIX,#% increased Critical Hit Chance for Spells,59,41,28,21,11,,,,,,,,,Focus
FOCUS,SUFFIX,#% increased Critical Spell Damage Bonus,59,44,30,21,8,,,,,,,,,Focus
FOCUS,SUFFIX,#% increased Energy Shield Recharge Rate,81,66,48,36,30,30,,,,,,,,Focus
FOCUS,SUFFIX,#% increased Mana Regeneration Rate,79,55,42,29,18,1,,,,,,,,Focus
FOCUS,SUFFIX,#% reduced Attribute Requirements,60,52,40,32,24,,,,,,,,,Focus
FOCUS,SUFFIX,# to Intelligence,74,66,55,44,33,22,11,1,,,,,,Focus
FOCUS,SUFFIX,# to Level of all Spell Skills,41,5,,,,,,,,,,,,Focus
FOCUS,SUFFIX,#% to Chaos Resistance,81,68,56,44,30,16,,,,,,,,Focus
FOCUS,SUFFIX,#% to Cold Resistance,82,71,60,50,38,26,14,1,,,,,,Focus
FOCUS,SUFFIX,#% to Fire Resistance,82,71,60,48,36,24,12,1,,,,,,Focus
FOCUS,SUFFIX,#% to Lightning Resistance,82,71,60,49,37,25,13,1,,,,,,Focus
FOCUS,SUFFIX,#% faster start of Energy Shield Recharge,81,66,48,36,30,30,,,,,,,,Focus
SCEPTRE,PREFIX,#% increased Spirit,82,75,60,46,33,16,8,1,,,,,,Sceptre
SCEPTRE,PREFIX,"#% increased Spirit, # to maximum Mana",70,58,48,36,26,11,2,,,,,,,Sceptre
SCEPTRE,PREFIX,# to maximum Mana,70,65,60,54,46,38,33,25,16,6,1,,,Sceptre
SCEPTRE,PREFIX,Allies in your Presence deal # to # added Attack Cold Damage,75,65,60,54,46,33,16,8,1,,,,,Sceptre
SCEPTRE,PREFIX,Allies in your Presence deal # to # added Attack Fire Damage,75,65,60,54,46,33,16,8,1,,,,,Sceptre
SCEPTRE,PREFIX,Allies in your Presence deal # to # added Attack Lightning Damage,75,65,60,54,46,33,16,8,1,,,,,Sceptre
SCEPTRE,PREFIX,Allies in your Presence deal # to # added Attack Physical Damage,75,65,60,54,46,33,16,8,1,,,,,Sceptre
SCEPTRE,PREFIX,Allies in your Presence deal #% increased Damage,82,70,60,46,33,16,8,1,,,,,,Sceptre
SCEPTRE,SUFFIX,"#% increased Mana Regeneration Rate, #% increased Light Radius",30,15,8,,,,,,,,,,,Sceptre
SCEPTRE,SUFFIX,#% increased Mana Regeneration Rate,79,55,42,29,18,1,,,,,,,,Sceptre
SCEPTRE,SUFFIX,#% increased Presence Area of Effect,72,56,40,23,,,,,,,,,,Sceptre
SCEPTRE,SUFFIX,#% reduced Attribute Requirements,60,52,40,32,24,,,,,,,,,Sceptre
SCEPTRE,SUFFIX,# to Intelligence,74,66,55,44,33,22,11,1,,,,,,Sceptre
SCEPTRE,SUFFIX,# to Level of all Minion Skills,78,55,25,2,,,,,,,,,,Sceptre
SCEPTRE,SUFFIX,# to Strength,74,66,55,44,33,22,11,1,,,,,,Sceptre
SCEPTRE,SUFFIX,Allies in your Presence have #% increased Attack Speed,55,35,20,5,,,,,,,,,,Sceptre
SCEPTRE,SUFFIX,Allies in your Presence have #% increased Cast Speed,56,36,21,6,,,,,,,,,,Sceptre
SCEPTRE,SUFFIX,Allies in your Presence have #% increased Critical Damage Bonus,73,59,44,30,21,8,,,,,,,,Sceptre
SCEPTRE,SUFFIX,Allies in your Presence have #% increased Critical Hit Chance,76,59,41,28,21,11,,,,,,,,Sceptre
SCEPTRE,SUFFIX,Allies in your Presence have #% to all Elemental Resistances,80,68,54,40,26,12,,,,,,,,Sceptre
SCEPTRE,SUFFIX,Allies in your Presence Regenerate # Life per second,75,68,58,47,35,26,17,11,5,1,,,,Sceptre
SCEPTRE,SUFFIX,Minions have #% increased maximum Life,80,64,48,32,16,2,,,,,,,,Sceptre
QUIVER,PREFIX,#% increased Damage with Bow Skills,81,60,46,33,16,1,,,,,,,,Quiver
QUIVER,PREFIX,#% increased Projectile Speed,82,55,41,27,14,,,,,,,,,Quiver
QUIVER,PREFIX,# to Accuracy Rating,76,67,58,48,36,26,18,11,1,,,,,Quiver
QUIVER,PREFIX,Adds # to # Cold damage to Attacks,75,65,60,54,46,33,16,8,1,,,,,Quiver
QUIVER,PREFIX,Adds # to # Fire damage to Attacks,75,65,60,54,46,33,16,8,1,,,,,Quiver
QUIVER,PREFIX,Adds # to # Lightning damage to Attacks,75,65,60,54,46,33,16,8,1,,,,,Quiver
QUIVER,PREFIX,Adds # to # Physical Damage to Attacks,75,65,60,54,46,33,16,8,1,,,,,Quiver
QUIVER,SUFFIX,#% chance to Pierce an Enemy,77,61,44,26,11,,,,,,,,,Quiver
QUIVER,SUFFIX,#% increased Attack Speed,60,37,22,1,,,,,,,,,,Quiver
QUIVER,SUFFIX,#% increased Critical Damage Bonus for Attack Damage,74,59,45,31,21,8,,,,,,,,Quiver
QUIVER,SUFFIX,#% increased Critical Hit Chance for Attacks,72,58,44,30,20,5,,,,,,,,Quiver
QUIVER,SUFFIX,# to Dexterity,74,66,55,44,33,22,11,1,,,,,,Quiver
QUIVER,SUFFIX,# to Level of all Projectile Skills,41,5,,,,,,,,,,,,Quiver
QUIVER,SUFFIX,Gain # Life per Enemy Killed,55,44,33,22,11,1,,,,,,,,Quiver
QUIVER,SUFFIX,Gain # Mana per Enemy Killed,56,45,34,23,12,1,,,,,,,,Quiver
GLOVES (INT),PREFIX,#% increased Energy Shield,65,60,54,46,33,16,2,,,,,,,Gloves
GLOVES (INT),PREFIX,"#% increased Energy Shield, # to maximum Life",78,60,46,33,16,8,,,,,,,,Gloves
GLOVES (INT),PREFIX,# to Accuracy Rating,76,67,58,48,36,26,18,11,1,,,,,Gloves
GLOVES (INT),PREFIX,# to maximum Energy Shield,54,46,33,25,16,8,1,,,,,,,Gloves
GLOVES (INT),PREFIX,# to maximum Life,60,54,46,38,33,24,16,6,1,,,,,Gloves
GLOVES (INT),PREFIX,# to maximum Mana,60,54,46,38,33,25,16,6,1,,,,,Gloves
GLOVES (INT),PREFIX,Adds # to # Cold damage to Attacks,75,65,60,54,46,33,16,8,1,,,,,Gloves
GLOVES (INT),PREFIX,Adds # to # Fire damage to Attacks,75,65,60,54,46,33,16,8,1,,,,,Gloves
GLOVES (INT),PREFIX,Adds # to # Lightning damage to Attacks,75,65,60,54,46,33,16,8,1,,,,,Gloves
GLOVES (INT),PREFIX,Adds # to # Physical Damage to Attacks,75,65,60,54,46,33,16,8,1,,,,,Gloves
GLOVES (INT),SUFFIX,#% increased Attack Speed,60,37,22,1,,,,,,,,,,Gloves
GLOVES (INT),SUFFIX,#% increased Critical Damage Bonus,59,45,31,21,8,,,,,,,,,Gloves
GLOVES (INT),SUFFIX,#% increased Rarity of Items found,40,24,3,,,,,,,,,,,Gloves
GLOVES (INT),SUFFIX,#% reduced Attribute Requirements,60,52,40,32,24,,,,,,,,,Gloves
GLOVES (INT),SUFFIX,# to Dexterity,81,74,66,55,44,33,22,11,1,,,,,Gloves
GLOVES (INT),SUFFIX,# to Intelligence,74,66,55,44,33,22,11,1,,,,,,Gloves
GLOVES (INT),SUFFIX,# to Level of all Melee Skills,41,5,,,,,,,,,,,,Gloves
GLOVES (INT),SUFFIX,#% to Chaos Resistance,81,68,56,44,30,16,,,,,,,,Gloves
GLOVES (INT),SUFFIX,#% to Cold Resistance,82,71,60,50,38,26,14,1,,,,,,Gloves
GLOVES (INT),SUFFIX,#% to Fire Resistance,82,71,60,48,36,24,12,1,,,,,,Gloves
GLOVES (INT),SUFFIX,#% to Lightning Resistance,82,71,60,49,37,25,13,1,,,,,,Gloves
GLOVES (INT),SUFFIX,Gain # Life per Enemy Hit with Attacks,40,30,20,8,,,,,,,,,,Gloves
GLOVES (INT),SUFFIX,Gain # Life per Enemy Killed,77,66,55,44,33,22,11,1,,,,,,Gloves
GLOVES (INT),SUFFIX,Gain # Mana per Enemy Killed,78,67,56,45,34,23,12,1,,,,,,Gloves
GLOVES (INT),SUFFIX,Leech #% of Physical Attack Damage as Life,81,68,54,38,21,,,,,,,,,Gloves
GLOVES (INT),SUFFIX,Leech #% of Physical Attack Damage as Mana,81,68,54,38,21,,,,,,,,,Gloves
GLOVES (INT),SUFFIX,#% increased Energy Shield Recharge Rate,48,36,30,30,,,,,,,,,,Gloves
GLOVES (DEX),PREFIX,#% increased Evasion Rating,65,60,54,46,33,16,2,,,,,,,Gloves
GLOVES (DEX),PREFIX,"#% increased Evasion Rating, # to maximum Life",78,60,46,33,16,8,,,,,,,,Gloves
GLOVES (DEX),PREFIX,# to Accuracy Rating,76,67,58,48,36,26,18,11,1,,,,,Gloves
GLOVES (DEX),PREFIX,# to Evasion Rating,54,46,33,25,16,8,1,,,,,,,Gloves
GLOVES (DEX),PREFIX,# to maximum Life,60,54,46,38,33,24,16,6,1,,,,,Gloves
GLOVES (DEX),PREFIX,# to maximum Mana,60,54,46,38,33,25,16,6,1,,,,,Gloves
GLOVES (DEX),PREFIX,Adds # to # Cold damage to Attacks,75,65,60,54,46,33,16,8,1,,,,,Gloves
GLOVES (DEX),PREFIX,Adds # to # Fire damage to Attacks,75,65,60,54,46,33,16,8,1,,,,,Gloves
GLOVES (DEX),PREFIX,Adds # to # Lightning damage to Attacks,75,65,60,54,46,33,16,8,1,,,,,Gloves
GLOVES (DEX),PREFIX,Adds # to # Physical Damage to Attacks,75,65,60,54,46,33,16,8,1,,,,,Gloves
GLOVES (DEX),SUFFIX,#% increased Attack Speed,60,37,22,1,,,,,,,,,,Gloves
GLOVES (DEX),SUFFIX,#% increased Critical Damage Bonus,59,45,31,21,8,,,,,,,,,Gloves
GLOVES (DEX),SUFFIX,#% increased Rarity of Items found,40,24,3,,,,,,,,,,,Gloves
GLOVES (DEX),SUFFIX,#% reduced Attribute Requirements,60,52,40,32,24,,,,,,,,,Gloves
GLOVES (DEX),SUFFIX,# to Dexterity,81,74,66,55,44,33,22,11,1,,,,,Gloves
GLOVES (DEX),SUFFIX,# to Level of all Melee Skills,41,5,,,,,,,,,,,,Gloves
GLOVES (DEX),SUFFIX,#% to Chaos Resistance,81,68,56,44,30,16,,,,,,,,Gloves
GLOVES (DEX),SUFFIX,#% to Cold Resistance,82,71,60,50,38,26,14,1,,,,,,Gloves
GLOVES (DEX),SUFFIX,#% to Fire Resistance,82,71,60,48,36,24,12,1,,,,,,Gloves
GLOVES (DEX),SUFFIX,#% to Lightning Resistance,82,71,60,49,37,25,13,1,,,,,,Gloves
GLOVES (DEX),SUFFIX,Gain # Life per Enemy Hit with Attacks,40,30,20,8,,,,,,,,,,Gloves
GLOVES (DEX),SUFFIX,Gain # Life per Enemy Killed,77,66,55,44,33,22,11,1,,,,,,Gloves
GLOVES (DEX),SUFFIX,Gain # Mana per Enemy Killed,78,67,56,45,34,23,12,1,,,,,,Gloves
GLOVES (DEX),SUFFIX,Leech #% of Physical Attack Damage as Life,81,68,54,38,21,,,,,,,,,Gloves
GLOVES (DEX),SUFFIX,Leech #% of Physical Attack Damage as Mana,81,68,54,38,21,,,,,,,,,Gloves
GLOVES (DEX),SUFFIX,Gain Deflection Rating equal to #% of Evasion Rating,66,48,36,30,30,,,,,,,,,Gloves
GLOVES (STR),PREFIX,#% increased Armour,65,60,54,46,35,16,2,,,,,,,Gloves
GLOVES (STR),PREFIX,"#% increased Armour, # to maximum Life",78,60,46,33,16,8,,,,,,,,Gloves
GLOVES (STR),PREFIX,# to Accuracy Rating,76,67,58,48,36,26,18,11,1,,,,,Gloves
GLOVES (STR),PREFIX,# to Armour,54,46,33,25,16,8,1,,,,,,,Gloves
GLOVES (STR),PREFIX,# to maximum Life,60,54,46,38,33,24,16,6,1,,,,,Gloves
GLOVES (STR),PREFIX,# to maximum Mana,60,54,46,38,33,25,16,6,1,,,,,Gloves
GLOVES (STR),PREFIX,Adds # to # Cold damage to Attacks,75,65,60,54,46,33,16,8,1,,,,,Gloves
GLOVES (STR),PREFIX,Adds # to # Fire damage to Attacks,75,65,60,54,46,33,16,8,1,,,,,Gloves
GLOVES (STR),PREFIX,Adds # to # Lightning damage to Attacks,75,65,60,54,46,33,16,8,1,,,,,Gloves
GLOVES (STR),PREFIX,Adds # to # Physical Damage to Attacks,75,65,60,54,46,33,16,8,1,,,,,Gloves
GLOVES (STR),SUFFIX,#% increased Attack Speed,60,37,22,1,,,,,,,,,,Gloves
GLOVES (STR),SUFFIX,#% increased Critical Damage Bonus,59,45,31,21,8,,,,,,,,,Gloves
GLOVES (STR),SUFFIX,#% increased Rarity of Items found,40,24,3,,,,,,,,,,,Gloves
GLOVES (STR),SUFFIX,#% reduced Attribute Requirements,60,52,40,32,24,,,,,,,,,Gloves
GLOVES (STR),SUFFIX,# to Dexterity,81,74,66,55,44,33,22,11,1,,,,,Gloves
GLOVES (STR),SUFFIX,# to Level of all Melee Skills,41,5,,,,,,,,,,,,Gloves
GLOVES (STR),SUFFIX,# to Strength,74,66,55,44,33,22,11,1,,,,,,Gloves
GLOVES (STR),SUFFIX,#% to Chaos Resistance,81,68,56,44,30,16,,,,,,,,Gloves
GLOVES (STR),SUFFIX,#% to Cold Resistance,82,71,60,50,38,26,14,1,,,,,,Gloves
GLOVES (STR),SUFFIX,#% to Fire Resistance,82,71,60,48,36,24,12,1,,,,,,Gloves
GLOVES (STR),SUFFIX,#% to Lightning Resistance,82,71,60,49,37,25,13,1,,,,,,Gloves
GLOVES (STR),SUFFIX,Gain # Life per Enemy Hit with Attacks,40,30,20,8,,,,,,,,,,Gloves
GLOVES (STR),SUFFIX,Gain # Life per Enemy Killed,77,66,55,44,33,22,11,1,,,,,,Gloves
